Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
json-schema,org.everit.json.schema.internal,RelativeJsonPointerFormatValidatorTest,upwardsStepCountFollowedByURLFormJsonPointer,3,1,0
json-schema,org.everit.json.schema.internal,RelativeJsonPointerFormatValidatorTest,noUpwardsStepCount,3,1,0
json-schema,org.everit.json.schema.internal,RelativeJsonPointerFormatValidatorTest,leadingZeroFailure,3,1,0
json-schema,org.everit.json.schema.internal,RelativeJsonPointerFormatValidatorTest,onlyLeadingZero,3,1,0
json-schema,org.everit.json.schema.internal,RelativeJsonPointerFormatValidatorTest,upwardsStepCountIsZeroFollowedByPointer,3,1,0
json-schema,org.everit.json.schema.internal,RelativeJsonPointerFormatValidatorTest,upwardsStepCountIsZeroFollowedByHashmark,3,1,0
json-schema,org.everit.json.schema.internal,URIReferenceFormatValidatorTest,success,3,1,0
json-schema,org.everit.json.schema.internal,URIReferenceFormatValidatorTest,protocolRelativeRef,3,1,0
json-schema,org.everit.json.schema.internal,URIReferenceFormatValidatorTest,pathSuccess,3,1,0
json-schema,org.everit.json.schema.internal,URIReferenceFormatValidatorTest,illegalCharFailure,3,1,0
json-schema,org.everit.json.schema.internal,URITemplateFormatTest,success,3,1,0
json-schema,org.everit.json.schema.internal,URITemplateFormatTest,unclosedBracket,3,1,0
json-schema,org.everit.json.schema.internal,URIV4FormatValidatorTest,relativeURI,3,1,0
json-schema,org.everit.json.schema.internal,URIV4FormatValidatorTest,absoluteURI,3,1,0
json-schema,org.everit.json.schema.internal,URIV4FormatValidatorTest,notURI,3,1,0
json-schema,org.everit.json.schema.internal,ValidatorTestSupport,assertSuccess,5,1,2
json-schema,org.everit.json.schema.internal,ValidatorTestSupport,assertFailure,6,1,3
json-schema,org.everit.json.schema.internal,ValidatorTestSupport,ValidatorTestSupport,2,1,0
json-schema,org.everit.json.schema.loader,AdjacentSchemaExtractionState,AdjacentSchemaExtractionState,3,1,1
json-schema,org.everit.json.schema.loader,AdjacentSchemaExtractionState,AdjacentSchemaExtractionState,4,1,2
json-schema,org.everit.json.schema.loader,AdjacentSchemaExtractionState,reduce,7,1,1
json-schema,org.everit.json.schema.loader,AdjacentSchemaExtractionState,projectedSchemaJson,3,1,0
json-schema,org.everit.json.schema.loader,AdjacentSchemaExtractionState,extractedSchemaBuilders,3,1,0
json-schema,org.everit.json.schema.loader,ArraySchemaLoader,ArraySchemaLoader,3,1,2
json-schema,org.everit.json.schema.loader,ArraySchemaLoader,ArraySchemaLoader,5,1,3
json-schema,org.everit.json.schema.loader,ArraySchemaLoader,load,18,2,0
json-schema,org.everit.json.schema.loader,ArraySchemaLoader,addContainedSchema,3,1,2
json-schema,org.everit.json.schema.loader,ArraySchemaLoader,buildTupleSchema,6,1,2
json-schema,org.everit.json.schema.loader,ClassPathAwareSchemaClient,ClassPathAwareSchemaClient,3,1,1
json-schema,org.everit.json.schema.loader,ClassPathAwareSchemaClient,get,15,3,1
json-schema,org.everit.json.schema.loader,ClassPathAwareSchemaClient,loadFromClasspath,3,1,1
json-schema,org.everit.json.schema.loader,ClassPathAwareSchemaClient,handleProtocol,3,1,1
json-schema,org.everit.json.schema.loader,CombinedSchemaLoader,CombinedSchemaLoader,3,1,1
json-schema,org.everit.json.schema.loader,CombinedSchemaLoader,extract,5,1,1
json-schema,org.everit.json.schema.loader,CombinedSchemaLoader,loadCombinedSchemaForKeyword,5,1,2
json-schema,org.everit.json.schema.loader,V4ExclusiveLimitHandler,handleExclusiveMinimum,3,1,2
json-schema,org.everit.json.schema.loader,V4ExclusiveLimitHandler,handleExclusiveMaximum,3,1,2
json-schema,org.everit.json.schema.loader,V6ExclusiveLimitHandler,handleExclusiveMinimum,3,1,2
json-schema,org.everit.json.schema.loader,V6ExclusiveLimitHandler,handleExclusiveMaximum,3,1,2
json-schema,org.everit.json.schema.loader,ExclusiveLimitHandler,ofSpecVersion,11,4,1
json-schema,org.everit.json.schema.loader,ExclusiveLimitHandler,handleExclusiveMinimum,0,1,2
json-schema,org.everit.json.schema.loader,ExclusiveLimitHandler,handleExclusiveMaximum,0,1,2
json-schema,org.everit.json.schema.loader,JsonArray,JsonArray,4,1,1
json-schema,org.everit.json.schema.loader,JsonArray,forEach,6,2,1
json-schema,org.everit.json.schema.loader,JsonArray,at,3,1,1
json-schema,org.everit.json.schema.loader,JsonArray,length,3,1,0
json-schema,org.everit.json.schema.loader,JsonArray,requireArray,3,1,1
json-schema,org.everit.json.schema.loader,JsonArray,typeOfValue,3,1,0
json-schema,org.everit.json.schema.loader,JsonArray,value,3,1,0
json-schema,org.everit.json.schema.loader,JsonArray,unwrap,3,1,0
json-schema,org.everit.json.schema.loader,JsonArrayIterator,apply,0,1,2
json-schema,org.everit.json.schema.loader,JsonObject,JsonObject,4,1,1
json-schema,org.everit.json.schema.loader,JsonObject,childFor,3,1,1
json-schema,org.everit.json.schema.loader,JsonObject,containsKey,3,1,1
json-schema,org.everit.json.schema.loader,JsonObject,require,8,2,2
json-schema,org.everit.json.schema.loader,JsonObject,require,3,1,1
json-schema,org.everit.json.schema.loader,JsonObject,requireMapping,8,2,2
json-schema,org.everit.json.schema.loader,JsonObject,failureOfMissingKey,3,1,1
json-schema,org.everit.json.schema.loader,JsonObject,maybe,5,2,2
json-schema,org.everit.json.schema.loader,JsonObject,maybe,3,1,1
json-schema,org.everit.json.schema.loader,JsonObject,maybeMapping,8,2,2
json-schema,org.everit.json.schema.loader,JsonObject,forEach,3,1,1
json-schema,org.everit.json.schema.loader,JsonObject,iterateOnEntry,4,1,2
json-schema,org.everit.json.schema.loader,JsonObject,requireObject,3,1,1
json-schema,org.everit.json.schema.loader,JsonObject,typeOfValue,3,1,0
json-schema,org.everit.json.schema.loader,JsonObject,value,3,1,0
json-schema,org.everit.json.schema.loader,JsonObject,unwrap,3,1,0
json-schema,org.everit.json.schema.loader,JsonObject,toMap,6,2,0
json-schema,org.everit.json.schema.loader,JsonObject,isEmpty,3,1,0
json-schema,org.everit.json.schema.loader,JsonObject,keySet,3,1,0
json-schema,org.everit.json.schema.loader,JsonObject,get,3,1,1
json-schema,org.everit.json.schema.loader,JsonObjectIterator,apply,0,1,2
json-schema,org.everit.json.schema.loader,JsonPointerEvaluator,QueryResult,4,1,2
json-schema,org.everit.json.schema.loader,JsonPointerEvaluator,getContainingDocument,3,1,0
json-schema,org.everit.json.schema.loader,JsonPointerEvaluator,getQueryResult,3,1,0
json-schema,org.everit.json.schema.loader,JsonPointerEvaluator,executeWith,36,4,2
json-schema,org.everit.json.schema.loader,JsonPointerEvaluator,forDocument,3,1,2
json-schema,org.everit.json.schema.loader,JsonPointerEvaluator,configureBasedOnState,5,1,3
json-schema,org.everit.json.schema.loader,JsonPointerEvaluator,forURL,4,1,3
json-schema,org.everit.json.schema.loader,JsonPointerEvaluator,validateURI,8,1,2
json-schema,org.everit.json.schema.loader,JsonPointerEvaluator,JsonPointerEvaluator,4,1,2
json-schema,org.everit.json.schema.loader,JsonPointerEvaluator,query,29,5,0
json-schema,org.everit.json.schema.loader,JsonPointerEvaluator,unescape,8,1,1
json-schema,org.everit.json.schema.loader,JsonPointerEvaluator,queryFrom,8,2,2
json-schema,org.everit.json.schema.loader,QueryResult,QueryResult,4,1,2
json-schema,org.everit.json.schema.loader,QueryResult,getContainingDocument,3,1,0
json-schema,org.everit.json.schema.loader,QueryResult,getQueryResult,3,1,0
json-schema,org.everit.json.schema.loader,JsonValue,Multiplexer,3,1,2
json-schema,org.everit.json.schema.loader,JsonValue,orMappedTo,4,1,2
json-schema,org.everit.json.schema.loader,JsonValue,requireAny,7,2,0
json-schema,org.everit.json.schema.loader,JsonValue,multiplexFailure,3,1,0
json-schema,org.everit.json.schema.loader,JsonValue,VoidMultiplexer,7,1,2
json-schema,org.everit.json.schema.loader,JsonValue,or,8,1,2
json-schema,org.everit.json.schema.loader,JsonValue,VoidMultiplexerWithSchemaPredicate,4,1,1
json-schema,org.everit.json.schema.loader,JsonValue,requireAny,7,2,0
json-schema,org.everit.json.schema.loader,JsonValue,multiplexFailure,5,1,0
json-schema,org.everit.json.schema.loader,JsonValue,identity,3,1,0
json-schema,org.everit.json.schema.loader,JsonValue,of,18,6,1
json-schema,org.everit.json.schema.loader,JsonValue,value,3,1,0
json-schema,org.everit.json.schema.loader,JsonValue,unwrap,3,1,0
json-schema,org.everit.json.schema.loader,JsonValue,JsonValue,3,1,1
json-schema,org.everit.json.schema.loader,JsonValue,canBe,3,1,2
json-schema,org.everit.json.schema.loader,JsonValue,canBeSchema,8,2,1
json-schema,org.everit.json.schema.loader,JsonValue,canBeMappedTo,3,1,2
json-schema,org.everit.json.schema.loader,JsonValue,typeOfValue,3,1,0
json-schema,org.everit.json.schema.loader,JsonValue,equals,6,3,1
json-schema,org.everit.json.schema.loader,JsonValue,hashCode,3,1,0
json-schema,org.everit.json.schema.loader,JsonValue,toString,3,1,0
json-schema,org.everit.json.schema.loader,JsonValue,requireString,3,1,0
json-schema,org.everit.json.schema.loader,JsonValue,requireString,6,2,1
json-schema,org.everit.json.schema.loader,JsonValue,requireBoolean,3,1,0
json-schema,org.everit.json.schema.loader,JsonValue,requireBoolean,6,2,1
json-schema,org.everit.json.schema.loader,JsonValue,requireObject,3,1,0
json-schema,org.everit.json.schema.loader,JsonValue,requireObject,3,1,1
json-schema,org.everit.json.schema.loader,JsonValue,requireArray,3,1,0
json-schema,org.everit.json.schema.loader,JsonValue,requireArray,3,1,1
json-schema,org.everit.json.schema.loader,JsonValue,requireNumber,3,1,0
json-schema,org.everit.json.schema.loader,JsonValue,requireNumber,6,2,1
json-schema,org.everit.json.schema.loader,JsonValue,requireInteger,3,1,0
json-schema,org.everit.json.schema.loader,JsonValue,requireInteger,6,2,1
json-schema,org.everit.json.schema.loader,JsonValue,deepToOrgJson,16,4,1
json-schema,org.everit.json.schema.loader,Multiplexer,Multiplexer,3,1,2
json-schema,org.everit.json.schema.loader,Multiplexer,orMappedTo,4,1,2
json-schema,org.everit.json.schema.loader,Multiplexer,requireAny,7,2,0
json-schema,org.everit.json.schema.loader,Multiplexer,multiplexFailure,3,1,0
json-schema,org.everit.json.schema.loader,VoidMultiplexer,VoidMultiplexer,7,1,2
json-schema,org.everit.json.schema.loader,VoidMultiplexer,or,8,1,2
json-schema,org.everit.json.schema.loader,VoidMultiplexerWithSchemaPredicate,VoidMultiplexerWithSchemaPredicate,4,1,1
json-schema,org.everit.json.schema.loader,VoidMultiplexerWithSchemaPredicate,requireAny,7,2,0
json-schema,org.everit.json.schema.loader,VoidMultiplexerWithSchemaPredicate,multiplexFailure,5,1,0
json-schema,org.everit.json.schema.loader,LoaderConfig,defaultV4Config,3,1,0
json-schema,org.everit.json.schema.loader,LoaderConfig,LoaderConfig,3,1,4
json-schema,org.everit.json.schema.loader,LoaderConfig,LoaderConfig,14,2,7
json-schema,org.everit.json.schema.loader,LoaderConfig,initLoader,11,3,0
json-schema,org.everit.json.schema.loader,LoadingState,extractChildId,13,4,3
json-schema,org.everit.json.schema.loader,LoadingState,LoadingState,3,1,6
json-schema,org.everit.json.schema.loader,LoadingState,LoadingState,13,2,7
json-schema,org.everit.json.schema.loader,LoadingState,initNewDocumentLoader,3,1,0
json-schema,org.everit.json.schema.loader,LoadingState,getRawChildOfObject,7,2,2
json-schema,org.everit.json.schema.loader,LoadingState,getRawElemOfArray,13,2,2
json-schema,org.everit.json.schema.loader,LoadingState,childFor,5,1,1
json-schema,org.everit.json.schema.loader,LoadingState,childFor,3,1,1
json-schema,org.everit.json.schema.loader,LoadingState,schemaJson,3,1,0
json-schema,org.everit.json.schema.loader,LoadingState,rootSchemaJson,3,1,0
json-schema,org.everit.json.schema.loader,LoadingState,locationOfCurrentObj,3,1,0
json-schema,org.everit.json.schema.loader,LoadingState,createSchemaException,3,1,1
json-schema,org.everit.json.schema.loader,LoadingState,createSchemaException,3,1,1
json-schema,org.everit.json.schema.loader,LoadingState,createSchemaException,3,1,3
json-schema,org.everit.json.schema.loader,LoadingState,createCopyForNewSchemaJson,3,1,3
json-schema,org.everit.json.schema.loader,LoadingState,createSchemaException,5,1,2
json-schema,org.everit.json.schema.loader,LoadingState,specVersion,3,1,0
json-schema,org.everit.json.schema.loader,LoadingState,getSubschemaRegistry,3,1,1
json-schema,org.everit.json.schema.loader,ObjectSchemaLoader,ObjectSchemaLoader,5,1,3
json-schema,org.everit.json.schema.loader,ObjectSchemaLoader,load,25,2,0
json-schema,org.everit.json.schema.loader,ObjectSchemaLoader,populatePropertySchemas,8,2,2
json-schema,org.everit.json.schema.loader,ObjectSchemaLoader,addPropertySchemaDefinition,3,1,3
json-schema,org.everit.json.schema.loader,ObjectSchemaLoader,addDependencies,3,1,2
json-schema,org.everit.json.schema.loader,ObjectSchemaLoader,addDependency,3,1,3
json-schema,org.everit.json.schema.loader,OrgJsonUtil,toMap,11,2,1
json-schema,org.everit.json.schema.loader,OrgJsonUtil,convertValue,13,3,1
json-schema,org.everit.json.schema.loader,OrgJsonUtil,toList,7,2,1
json-schema,org.everit.json.schema.loader,OrgJsonUtil,getNames,13,3,1
json-schema,org.everit.json.schema.loader,OrgJsonUtil,OrgJsonUtil,2,1,0
json-schema,org.everit.json.schema.loader,ProjectedJsonObject,ProjectedJsonObject,6,1,2
json-schema,org.everit.json.schema.loader,ProjectedJsonObject,childFor,3,1,1
json-schema,org.everit.json.schema.loader,ProjectedJsonObject,containsKey,3,1,1
json-schema,org.everit.json.schema.loader,ProjectedJsonObject,isVisibleKey,3,1,1
json-schema,org.everit.json.schema.loader,ProjectedJsonObject,require,4,1,2
json-schema,org.everit.json.schema.loader,ProjectedJsonObject,throwExceptionIfNotVisible,5,2,1
json-schema,org.everit.json.schema.loader,ProjectedJsonObject,require,4,1,1
